"Subject","Week","Stim","StimOrd","Cue","Group","Scene","Enc_Trial","Emo","Arous","Crav","EmoRT","ArousRT","CravRT","Stim.1","StimOn","CueID","Block_Recog","Trial_Recog","RecogResp","RecogRT","RecogAcc","RecogConf","Trial_Ret","InOut","InOutResp","InOutRT","InOutAcc","CorrScene","FamScene","CorrLoc","ObjLoc","RetResp","RetRT","RetSpec","RetObj","SceneConf","Trial_Emo","VividResp","VividRT","Emo_Mem","EmoRT_Mem","Arous_Mem","ArousRT_Mem","Crav_Mem","CravRT_Mem","Pill","FirstPill","Emo_Code","Emo_Label","Arous_All","ArousHiLo","Crav_All","CravHiLo","Emo_Code_Mem","Emo_Label_Mem","Arous_All_Mem","ArousHiLo_Mem","Crav_All_Mem","CravHiLo_Mem","Vivid_All","Emo_Dist_All","Emo_Dist","Arous_Dist","Crav_Dist"
"9001","a","tool",2,"tools_o_032.jpg",1,"inside_046_a.jpg",27,49,50,49,1415,886,1104,"tool",351,"old",2,37,79,203,1,"Conf_Old",3,1,79,1948,0,"inside_046_a.jpg","outside_044_a.jpg",1,2,79,2,0,0,1,33,73,565,89,490,85,231,89,2,"Cortisol","Cortisol",1,"Unhappy",2,"Low",1,"Low",1,"Unhappy",2,"Low",1,"Low",3,0,0,0,0
"9001","a","tool",2,"tools_o_035.jpg",1,"outside_067_a.jpg",30,50,49,49,1317,1634,803,"tool",395,"old",2,17,79,232,1,"Conf_Old",40,2,79,344,1,"outside_067_a.jpg","inside_038_a.jpg",3,4,73,1761,1,1,3,19,73,945,73,293,85,243,89,296,"Cortisol","Cortisol",2,"Neutral",1,"Low",1,"Low",3,"Happy",2,"Low",1,"Low",3,1.4142135623731,1,1,0
"9001","a","tool",2,"tools_o_039.jpg",1,"outside_018_a.jpg",28,51,51,49,464,727,508,"tool",364,"old",1,7,79,162,1,"Conf_Old",15,2,79,281,1,"outside_018_a.jpg","outside_072_a.jpg",4,3,73,2418,0,1,3,38,73,740,85,679,89,995,89,312,"Cortisol","Cortisol",3,"Happy",3,"High",1,"Low",2,"Neutral",1,"Low",1,"Low",3,2.23606797749979,-1,-2,0
"9001","a","tool",2,"tools_o_048.jpg",1,"inside_074_a.jpg",21,51,51,49,710,336,239,"tool",277,"old",2,7,79,261,1,"Conf_Old",38,1,89,613,1,"inside_074_a.jpg","outside_068_a.jpg",2,1,79,3269,0,0,1,14,85,346,85,694,85,1835,85,430,"Cortisol","Cortisol",3,"Happy",3,"High",1,"Low",2,"Neutral",2,"Low",2,"Low",2,1.73205080756888,-1,-1,1
"9001","a","tool",2,"tools_o_049.jpg",1,"inside_031_a.jpg",23,50,49,49,363,301,365,"tool",299,"old",1,30,79,64,1,"Conf_Old",20,1,89,251,1,"inside_031_a.jpg","inside_061_a.jpg",4,3,79,1516,1,1,4,24,73,453,85,298,89,95,89,210,"Cortisol","Cortisol",2,"Neutral",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",3,0,0,0,0
"9001","a","tool",2,"tools_o_050.jpg",1,"inside_064_a.jpg",25,50,49,49,1089,463,419,"tool",329,"old",1,28,73,473,1,"Uns_Old",1,1,89,1604,1,"inside_064_a.jpg","outside_002_a.jpg",3,4,89,3035,0,0,1,5,73,547,85,321,89,45,89,80,"Cortisol","Cortisol",2,"Neutral",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",3,0,0,0,0
"9001","a","tool",2,"tools_t_012.jpg",1,"inside_062_a.jpg",33,50,49,49,1022,333,305,"tool",436,"old",1,16,73,226,1,"Uns_Old",23,1,79,1419,0,"inside_062_a.jpg","outside_032_a.jpg",3,4,73,2122,1,1,3,16,73,67,89,880,89,1101,89,370,"Cortisol","Cortisol",2,"Neutral",1,"Low",1,"Low",1,"Unhappy",1,"Low",1,"Low",3,1,-1,0,0
"9001","a","tool",2,"tools_t_013.jpg",1,"outside_042_a.jpg",34,50,49,49,1515,659,276,"tool",447,"old",2,34,85,204,4,"Uns_New",5,2,89,1023,0,"outside_042_a.jpg","inside_019_a.jpg",1,2,85,2942,0,1,1,4,85,1388,73,744,85,372,89,17,"Cortisol","Cortisol",2,"Neutral",1,"Low",1,"Low",3,"Happy",2,"Low",1,"Low",2,1.4142135623731,1,1,0
"9001","a","tool",2,"tools_t_014.jpg",1,"inside_042_a.jpg",37,51,51,49,1033,801,1093,"tool",482,"old",1,21,73,215,1,"Uns_Old",2,1,89,842,1,"inside_042_a.jpg","inside_040_a.jpg",2,1,89,2050,0,1,3,31,79,291,73,952,85,403,89,455,"Cortisol","Cortisol",3,"Happy",3,"High",1,"Low",3,"Happy",2,"Low",1,"Low",4,1,0,-1,0
"9001","a","tool",2,"tools_t_016.jpg",1,"outside_072_a.jpg",31,50,50,49,1035,788,354,"tool",410,"old",1,24,85,175,4,"Uns_New",39,2,89,1766,0,"outside_072_a.jpg","outside_042_a.jpg",1,2,85,1630,0,1,1,18,85,328,73,1019,85,417,89,262,"Cortisol","Cortisol",2,"Neutral",2,"Low",1,"Low",3,"Happy",2,"Low",1,"Low",2,1,1,0,0
"9001","a","tool",2,"tools_t_022.jpg",1,"outside_068_a.jpg",32,51,50,50,1496,815,563,"tool",423,"old",2,1,79,286,1,"Conf_Old",6,2,89,1355,0,"outside_068_a.jpg","inside_041_a.jpg",3,4,73,2627,1,1,2,20,79,282,73,1141,73,1426,85,1166,"Cortisol","Cortisol",3,"Happy",2,"Low",2,"Low",3,"Happy",3,"High",2,"Low",4,1,0,1,0
"9001","a","tool",2,"tools_t_036.jpg",1,"inside_050_a.jpg",36,50,49,49,937,322,589,"tool",471,"old",2,19,79,236,1,"Conf_Old",9,1,89,568,1,"inside_050_a.jpg","inside_064_a.jpg",1,2,89,3135,1,1,1,28,89,1074,85,710,89,209,89,29,"Cortisol","Cortisol",2,"Neutral",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",1,0,0,0,0
"9001","a","tool",2,"tools_t_039.jpg",1,"outside_005_a.jpg",40,49,50,49,1509,1838,522,"tool",515,"old",2,38,73,491,1,"Uns_Old",25,2,89,941,0,"outside_005_a.jpg","outside_076_a.jpg",2,1,85,1445,1,1,4,30,79,266,73,327,85,1115,89,358,"Cortisol","Cortisol",1,"Unhappy",2,"Low",1,"Low",3,"Happy",2,"Low",1,"Low",4,2,2,0,0
"9001","a","tool",2,"tools_t_041.jpg",1,"outside_037_a.jpg",39,50,49,49,841,525,302,"tool",504,"old",2,25,79,237,1,"Conf_Old",31,2,79,256,1,"outside_037_a.jpg","outside_014_a.jpg",2,1,85,1944,1,1,3,13,79,257,85,318,89,147,89,236,"Cortisol","Cortisol",2,"Neutral",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",4,0,0,0,0
"9001","a","tool",2,"tools_t_042.jpg",1,"outside_030_a.jpg",38,51,51,49,991,798,416,"tool",493,"old",2,22,79,21,1,"Conf_Old",13,2,79,1255,1,"outside_030_a.jpg","inside_078_a.jpg",3,4,73,2007,1,1,4,8,79,269,73,323,85,270,85,994,"Cortisol","Cortisol",3,"Happy",3,"High",1,"Low",3,"Happy",2,"Low",2,"Low",4,1.4142135623731,0,-1,1
"9001","a","tool",2,"tools_t_046.jpg",1,"outside_044_a.jpg",35,51,51,49,776,1144,1576,"tool",460,"old",1,14,79,5,1,"Conf_Old",37,2,89,595,0,"outside_044_a.jpg","inside_053_a.jpg",2,1,85,2395,1,1,3,36,79,858,73,862,73,636,85,225,"Cortisol","Cortisol",3,"Happy",3,"High",1,"Low",3,"Happy",3,"High",2,"Low",4,1,0,0,1
"9001","b","alc",1,"alc_b_005.jpg",1,"outside_054_a.jpg",5,49,50,49,556,1017,355,"alc",62,"old",1,30,73,123,1,"Uns_Old",6,2,79,1241,1,"outside_054_a.jpg","outside_031_a.jpg",2,1,85,1793,1,1,1,9,85,401,89,327,85,538,89,244,"Placebo","Cortisol",1,"Unhappy",2,"Low",1,"Low",1,"Unhappy",2,"Low",1,"Low",2,0,0,0,0
"9001","b","alc",1,"alc_b_007.jpg",1,"inside_057_a.jpg",4,0,50,49,0,834,516,"alc",51,"old",2,2,73,572,1,"Uns_Old",14,1,79,472,0,"inside_057_a.jpg","inside_035_a.jpg",4,3,79,1669,1,1,3,25,85,1008,85,384,89,666,89,229,"Placebo","Cortisol",NA,NA,2,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",2,NA,NA,-1,0
"9001","b","alc",1,"alc_b_009.jpg",1,"outside_015_a.jpg",9,51,51,50,388,990,986,"alc",109,"old",2,36,73,125,1,"Uns_Old",1,2,89,738,0,"outside_015_a.jpg","outside_062_a.jpg",2,1,79,1674,0,0,2,19,85,747,85,594,89,246,89,2,"Placebo","Cortisol",3,"Happy",3,"High",2,"Low",2,"Neutral",1,"Low",1,"Low",2,2.44948974278318,-1,-2,-1
"9001","b","alc",1,"alc_b_011.jpg",1,"inside_004_a.jpg",6,51,50,49,626,725,355,"alc",73,"old",2,15,85,198,4,"Uns_New",26,1,89,777,1,"inside_004_a.jpg","inside_051_a.jpg",3,4,79,2642,0,1,1,17,85,762,85,734,89,291,89,456,"Placebo","Cortisol",3,"Happy",2,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",2,1.4142135623731,-1,-1,0
"9001","b","alc",1,"alc_b_020.jpg",1,"inside_051_a.jpg",3,51,50,49,1079,1294,682,"alc",30,"old",2,25,79,185,1,"Conf_Old",2,1,89,632,1,"inside_051_a.jpg","inside_072_a.jpg",1,2,89,2401,1,1,3,28,85,564,73,418,85,280,89,197,"Placebo","Cortisol",3,"Happy",2,"Low",1,"Low",3,"Happy",2,"Low",1,"Low",2,0,0,0,0
"9001","b","alc",1,"alc_b_043.jpg",1,"inside_065_a.jpg",10,50,49,49,972,310,287,"alc",120,"old",1,34,79,95,1,"Conf_Old",31,1,79,251,0,"inside_065_a.jpg","outside_061_a.jpg",1,2,73,2987,0,0,1,3,73,580,85,505,89,286,89,258,"Placebo","Cortisol",2,"Neutral",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",3,0,0,0,0
"9001","b","alc",1,"alc_b_045.jpg",1,"inside_011_a.jpg",7,50,49,49,992,910,322,"alc",86,"old",2,27,73,157,1,"Uns_Old",32,1,79,1264,0,"inside_011_a.jpg","outside_020_a.jpg",2,1,79,2000,0,0,1,7,89,248,85,317,89,129,89,61,"Placebo","Cortisol",2,"Neutral",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",1,0,0,0,0
"9001","b","alc",1,"alc_b_048.jpg",1,"inside_048_a.jpg",2,51,51,50,565,537,891,"alc",15,"old",1,9,73,230,1,"Uns_Old",38,1,79,475,0,"inside_048_a.jpg","inside_057_a.jpg",1,2,89,2115,1,1,1,15,85,253,73,260,85,174,89,225,"Placebo","Cortisol",3,"Happy",3,"High",2,"Low",3,"Happy",2,"Low",1,"Low",2,1.4142135623731,0,-1,-1
"9001","b","alc",1,"alc_b_049.jpg",1,"outside_058_a.jpg",8,51,51,50,334,357,692,"alc",98,"old",1,27,79,379,1,"Conf_Old",34,2,79,323,1,"outside_058_a.jpg","outside_077_a.jpg",3,4,73,1292,1,1,3,31,79,230,73,63,73,321,85,228,"Placebo","Cortisol",3,"Happy",3,"High",2,"Low",3,"Happy",3,"High",2,"Low",4,0,0,0,0
"9001","b","alc",1,"alc_b_050.jpg",1,"inside_012_a.jpg",1,51,50,50,787,1003,1844,"alc",4,"old",1,17,73,450,1,"Uns_Old",27,1,89,262,1,"inside_012_a.jpg","inside_024_a.jpg",3,4,79,2044,0,1,1,29,89,1015,85,371,89,2,89,4,"Placebo","Cortisol",3,"Happy",2,"Low",2,"Low",2,"Neutral",1,"Low",1,"Low",1,1.73205080756888,-1,-1,-1
"9001","b","alc",1,"alc_l_001.jpg",1,"outside_050_a.jpg",28,50,49,49,898,712,334,"alc",368,"old",1,6,79,293,1,"Conf_Old",11,2,89,282,0,"outside_050_a.jpg","outside_036_a.jpg",2,1,89,1666,0,1,2,13,73,210,73,250,85,223,89,156,"Placebo","Cortisol",2,"Neutral",1,"Low",1,"Low",3,"Happy",2,"Low",1,"Low",3,1.4142135623731,1,1,0
"9001","b","alc",1,"alc_l_003.jpg",1,"outside_008_a.jpg",27,50,49,49,1286,888,513,"alc",357,"old",2,29,79,67,1,"Conf_Old",10,2,79,553,1,"outside_008_a.jpg","inside_065_a.jpg",3,4,89,2097,0,0,1,38,85,446,73,589,85,216,89,2,"Placebo","Cortisol",2,"Neutral",1,"Low",1,"Low",3,"Happy",2,"Low",1,"Low",2,1.4142135623731,1,1,0
"9001","b","alc",1,"alc_l_008.jpg",1,"inside_069_a.jpg",26,49,50,49,494,1276,561,"alc",340,"old",2,4,73,234,1,"Uns_Old",39,1,79,381,0,"inside_069_a.jpg","inside_012_a.jpg",3,4,79,1541,0,1,3,16,73,379,89,254,85,153,89,2,"Placebo","Cortisol",1,"Unhappy",2,"Low",1,"Low",1,"Unhappy",2,"Low",1,"Low",3,0,0,0,0
"9001","b","alc",1,"alc_l_019.jpg",1,"inside_010_a.jpg",23,50,49,49,413,347,323,"alc",291,"old",1,28,79,198,1,"Conf_Old",29,1,89,319,1,"inside_010_a.jpg","outside_023_a.jpg",2,1,89,1487,0,1,3,33,73,75,89,264,85,261,89,287,"Placebo","Cortisol",2,"Neutral",1,"Low",1,"Low",1,"Unhappy",2,"Low",1,"Low",3,1.4142135623731,-1,1,0
"9001","b","alc",1,"alc_l_020.jpg",1,"outside_031_a.jpg",24,50,49,49,867,336,295,"alc",310,"old",1,3,79,269,1,"Conf_Old",5,2,79,1127,1,"outside_031_a.jpg","outside_035_a.jpg",4,3,73,1303,0,1,2,2,85,267,85,287,89,4,89,360,"Placebo","Cortisol",2,"Neutral",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",2,0,0,0,0
"9001","b","alc",1,"alc_l_029.jpg",1,"outside_064_a.jpg",21,51,51,49,630,372,1577,"alc",267,"old",2,18,85,1086,4,"Uns_New",19,2,79,1000,1,"outside_064_a.jpg","outside_021_a.jpg",4,3,79,1561,1,1,4,34,79,211,73,289,73,221,85,201,"Placebo","Cortisol",3,"Happy",3,"High",1,"Low",3,"Happy",3,"High",2,"Low",4,1,0,0,1
"9001","b","alc",1,"alc_l_031.jpg",1,"inside_072_a.jpg",22,49,49,49,1778,926,867,"alc",278,"old",1,7,79,265,1,"Conf_Old",21,1,79,267,0,"inside_072_a.jpg","outside_054_a.jpg",1,2,85,1587,0,1,2,22,85,200,85,484,89,280,89,204,"Placebo","Cortisol",1,"Unhappy",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",2,1,1,0,0
"9001","b","alc",1,"alc_l_032.jpg",1,"inside_080_a.jpg",29,51,50,50,803,648,782,"alc",386,"old",2,16,79,2,1,"Conf_Old",24,1,89,1255,1,"inside_080_a.jpg","outside_050_a.jpg",4,3,79,2038,1,1,2,23,73,221,89,437,85,214,89,297,"Placebo","Cortisol",3,"Happy",2,"Low",2,"Low",1,"Unhappy",2,"Low",1,"Low",3,2.23606797749979,-2,0,-1
"9001","b","alc",1,"alc_l_037.jpg",1,"outside_061_a.jpg",30,51,51,50,560,313,396,"alc",397,"old",1,12,79,2,1,"Conf_Old",7,2,79,435,1,"outside_061_a.jpg","outside_028_a.jpg",3,4,73,1130,1,1,4,27,79,228,73,282,73,212,85,73,"Placebo","Cortisol",3,"Happy",3,"High",2,"Low",3,"Happy",3,"High",2,"Low",4,0,0,0,0
"9001","b","alc",1,"alc_l_045.jpg",1,"outside_023_a.jpg",25,51,50,49,741,334,338,"alc",321,"old",2,30,73,165,1,"Uns_Old",17,2,89,438,0,"outside_023_a.jpg","outside_041_a.jpg",4,3,79,1654,1,1,2,1,73,482,73,312,73,494,89,319,"Placebo","Cortisol",3,"Happy",2,"Low",1,"Low",3,"Happy",3,"High",1,"Low",3,1,0,1,0
"9001","b","alc",1,"alc_m_001.jpg",1,"outside_021_a.jpg",14,50,49,49,566,749,346,"alc",168,"old",1,33,79,219,1,"Conf_Old",4,2,89,695,0,"outside_021_a.jpg","inside_011_a.jpg",2,1,85,1558,1,1,3,5,73,222,85,226,89,320,89,277,"Placebo","Cortisol",2,"Neutral",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",3,0,0,0,0
"9001","b","alc",1,"alc_m_009.jpg",1,"outside_020_a.jpg",12,50,49,49,749,292,230,"alc",142,"old",2,32,79,227,1,"Conf_Old",37,2,79,568,1,"outside_020_a.jpg","inside_080_a.jpg",1,2,85,1849,0,1,3,35,73,828,85,722,89,286,89,2,"Placebo","Cortisol",2,"Neutral",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",3,0,0,0,0
"9001","b","alc",1,"alc_m_016.jpg",1,"inside_021_a.jpg",19,49,50,50,1400,1018,966,"alc",243,"old",2,8,73,660,1,"Uns_Old",23,1,79,368,0,"inside_021_a.jpg","inside_010_a.jpg",4,3,79,2079,1,1,2,36,89,639,85,267,89,128,89,2,"Placebo","Cortisol",1,"Unhappy",2,"Low",2,"Low",2,"Neutral",1,"Low",1,"Low",1,1.73205080756888,1,-1,-1
"9001","b","alc",1,"alc_m_017.jpg",1,"outside_003_a.jpg",11,51,51,49,713,572,720,"alc",131,"old",2,24,79,421,1,"Conf_Old",16,2,79,716,1,"outside_003_a.jpg","outside_059_a.jpg",2,1,79,1788,0,0,2,4,79,533,73,281,73,206,85,267,"Placebo","Cortisol",3,"Happy",3,"High",1,"Low",3,"Happy",3,"High",2,"Low",4,1,0,0,1
"9001","b","alc",1,"alc_m_018.jpg",1,"outside_041_a.jpg",16,51,50,50,1308,577,277,"alc",194,"old",1,14,85,232,4,"Uns_New",15,2,79,618,1,"outside_041_a.jpg","outside_064_a.jpg",3,4,73,2106,1,1,3,12,73,266,85,913,89,349,89,153,"Placebo","Cortisol",3,"Happy",2,"Low",2,"Low",2,"Neutral",1,"Low",1,"Low",3,1.73205080756888,-1,-1,-1
"9001","b","alc",1,"alc_m_026.jpg",1,"inside_024_a.jpg",18,50,49,49,1358,338,1193,"alc",228,"old",2,9,79,191,1,"Conf_Old",20,1,79,211,0,"inside_024_a.jpg","inside_069_a.jpg",1,2,85,1323,0,1,2,11,85,412,85,296,89,2,89,430,"Placebo","Cortisol",2,"Neutral",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",2,0,0,0,0
"9001","b","alc",1,"alc_m_035.jpg",1,"outside_028_a.jpg",15,50,49,49,1918,591,373,"alc",183,"old",1,37,73,358,1,"Uns_Old",22,2,89,413,0,"outside_028_a.jpg","inside_054_a.jpg",3,4,73,1844,1,1,3,37,73,221,73,493,85,234,89,84,"Placebo","Cortisol",2,"Neutral",1,"Low",1,"Low",3,"Happy",2,"Low",1,"Low",3,1.4142135623731,1,1,0
"9001","b","alc",1,"alc_m_041.jpg",1,"inside_013_a.jpg",13,51,51,50,600,365,594,"alc",153,"old",2,33,73,301,1,"Uns_Old",35,1,79,254,0,"inside_013_a.jpg","outside_004_a.jpg",4,3,73,2270,0,1,2,24,73,594,73,269,85,362,89,766,"Placebo","Cortisol",3,"Happy",3,"High",2,"Low",3,"Happy",2,"Low",1,"Low",3,1.4142135623731,0,-1,-1
"9001","b","alc",1,"alc_m_048.jpg",1,"outside_077_a.jpg",17,51,50,49,1244,702,667,"alc",215,"old",2,19,79,192,1,"Conf_Old",9,2,79,591,1,"outside_077_a.jpg","inside_013_a.jpg",4,3,73,1287,0,1,3,30,73,7,73,261,85,105,89,165,"Placebo","Cortisol",3,"Happy",2,"Low",1,"Low",3,"Happy",2,"Low",1,"Low",3,0,0,0,0
"9001","b","alc",1,"alc_m_049.jpg",1,"outside_059_a.jpg",20,51,50,50,1095,1007,445,"alc",254,"old",2,38,79,193,1,"Conf_Old",30,2,89,284,0,"outside_059_a.jpg","inside_043_a.jpg",3,4,89,2724,0,0,2,18,85,106,73,207,85,4,85,88,"Placebo","Cortisol",3,"Happy",2,"Low",2,"Low",3,"Happy",2,"Low",2,"Low",2,0,0,0,0
"9001","b","alc",1,"alc_w_005.jpg",1,"outside_035_a.jpg",40,51,51,50,402,759,373,"alc",515,"old",1,21,73,125,1,"Uns_Old",25,2,89,273,0,"outside_035_a.jpg","inside_021_a.jpg",1,2,85,2175,0,1,2,26,73,618,73,248,85,141,89,193,"Placebo","Cortisol",3,"Happy",3,"High",2,"Low",3,"Happy",2,"Low",1,"Low",3,1.4142135623731,0,-1,-1
"9001","b","alc",1,"alc_w_023.jpg",1,"inside_073_a.jpg",32,50,49,49,1313,340,496,"alc",419,"old",1,18,79,214,1,"Conf_Old",28,1,89,433,1,"inside_073_a.jpg","outside_003_a.jpg",1,2,73,2128,0,0,2,32,85,98,85,622,89,323,89,231,"Placebo","Cortisol",2,"Neutral",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",2,0,0,0,0
"9001","b","alc",1,"alc_w_025.jpg",1,"inside_035_a.jpg",34,51,50,49,1303,700,254,"alc",445,"old",2,35,85,250,4,"Uns_New",18,1,89,1119,1,"inside_035_a.jpg","inside_073_a.jpg",2,1,85,1559,1,1,1,40,85,1353,85,574,89,514,89,301,"Placebo","Cortisol",3,"Happy",2,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",2,1.4142135623731,-1,-1,0
"9001","b","alc",1,"alc_w_031.jpg",1,"inside_043_a.jpg",36,51,50,49,1318,390,312,"alc",467,"old",2,12,79,239,1,"Conf_Old",33,1,89,218,1,"inside_043_a.jpg","inside_048_a.jpg",3,4,73,1338,1,1,4,6,73,231,73,1116,89,329,89,382,"Placebo","Cortisol",3,"Happy",2,"Low",1,"Low",3,"Happy",1,"Low",1,"Low",3,1,0,-1,0
"9001","b","alc",1,"alc_w_033.jpg",1,"outside_062_a.jpg",37,51,50,49,812,571,1214,"alc",478,"old",1,24,89,843,4,"Conf_New",40,2,79,488,1,"outside_062_a.jpg","inside_079_a.jpg",1,2,79,1750,0,0,1,14,85,203,85,267,89,191,89,2,"Placebo","Cortisol",3,"Happy",2,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",2,1.4142135623731,-1,-1,0
"9001","b","alc",1,"alc_w_034.jpg",1,"inside_079_a.jpg",39,50,49,49,835,282,266,"alc",502,"old",2,21,89,318,4,"Conf_New",13,1,79,1134,0,"inside_079_a.jpg","outside_015_a.jpg",4,3,79,1486,1,1,1,10,85,346,85,216,89,34,89,2,"Placebo","Cortisol",2,"Neutral",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",2,0,0,0,0
"9001","b","alc",1,"alc_w_036.jpg",1,"outside_004_a.jpg",31,51,50,50,1183,1423,1158,"alc",408,"old",2,6,79,247,1,"Conf_Old",12,2,79,227,1,"outside_004_a.jpg","inside_075_a.jpg",2,1,73,2395,0,0,1,21,73,567,73,676,85,575,89,476,"Placebo","Cortisol",3,"Happy",2,"Low",2,"Low",3,"Happy",2,"Low",1,"Low",3,1,0,0,-1
"9001","b","alc",1,"alc_w_047.jpg",1,"inside_075_a.jpg",33,50,49,49,1255,761,303,"alc",434,"old",2,22,79,225,1,"Conf_Old",36,1,89,367,1,"inside_075_a.jpg","outside_058_a.jpg",4,3,79,1615,1,1,2,39,89,521,85,206,89,232,89,506,"Placebo","Cortisol",2,"Neutral",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",1,0,0,0,0
"9001","b","alc",1,"alc_w_048.jpg",1,"outside_036_a.jpg",38,50,49,49,1355,303,277,"alc",489,"old",1,22,79,166,1,"Conf_Old",3,2,79,477,1,"outside_036_a.jpg","outside_008_a.jpg",2,1,85,1476,1,1,2,8,85,239,89,502,89,330,89,229,"Placebo","Cortisol",2,"Neutral",1,"Low",1,"Low",1,"Unhappy",1,"Low",1,"Low",2,1,-1,0,0
"9001","b","alc",1,"alc_w_049.jpg",1,"inside_054_a.jpg",35,51,50,49,1102,501,254,"alc",456,"old",2,40,79,2,1,"Conf_Old",8,1,89,804,1,"inside_054_a.jpg","inside_004_a.jpg",1,2,89,1421,1,1,1,20,73,1118,73,667,85,255,89,29,"Placebo","Cortisol",3,"Happy",2,"Low",1,"Low",3,"Happy",2,"Low",1,"Low",3,0,0,0,0
"9001","b","tool",2,"tools_b_004.jpg",1,"inside_068_a.jpg",2,49,50,49,1187,1004,732,"tool",25,"old",2,33,73,174,1,"Uns_Old",40,1,79,331,0,"inside_068_a.jpg","inside_037_a.jpg",1,2,85,2578,0,1,2,26,73,700,89,328,85,229,85,106,"Placebo","Cortisol",1,"Unhappy",2,"Low",1,"Low",1,"Unhappy",2,"Low",2,"Low",3,1,0,0,1
"9001","b","tool",2,"tools_b_005.jpg",1,"outside_057_a.jpg",10,50,49,49,996,360,302,"tool",136,"old",1,16,79,195,1,"Conf_Old",14,2,79,491,1,"outside_057_a.jpg","inside_076_a.jpg",1,2,89,2459,1,1,1,29,85,888,85,260,89,2,89,350,"Placebo","Cortisol",2,"Neutral",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",2,0,0,0,0
"9001","b","tool",2,"tools_b_009.jpg",1,"outside_024_a.jpg",6,51,50,49,1102,488,323,"tool",81,"old",1,10,79,204,1,"Conf_Old",1,2,89,428,0,"outside_024_a.jpg","outside_029_a.jpg",4,3,89,1972,0,0,1,28,73,640,73,651,85,552,89,230,"Placebo","Cortisol",3,"Happy",2,"Low",1,"Low",3,"Happy",2,"Low",1,"Low",3,0,0,0,0
"9001","b","tool",2,"tools_b_010.jpg",1,"inside_009_a.jpg",7,50,49,49,1464,426,1132,"tool",94,"old",1,8,89,2,4,"Conf_New",37,1,79,597,0,"inside_009_a.jpg","inside_047_a.jpg",3,4,73,1253,1,1,2,12,85,125,85,417,89,78,89,2,"Placebo","Cortisol",2,"Neutral",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",2,0,0,0,0
"9001","b","tool",2,"tools_b_019.jpg",1,"outside_051_a.jpg",9,51,51,49,962,1346,961,"tool",123,"old",1,13,85,99,4,"Uns_New",29,2,79,798,1,"outside_051_a.jpg","inside_009_a.jpg",4,3,73,1343,0,1,2,6,85,334,85,650,89,215,89,2,"Placebo","Cortisol",3,"Happy",3,"High",1,"Low",2,"Neutral",1,"Low",1,"Low",2,2.23606797749979,-1,-2,0
"9001","b","tool",2,"tools_b_027.jpg",1,"inside_003_a.jpg",5,51,51,50,678,405,658,"tool",66,"old",1,25,79,3,1,"Conf_Old",33,1,89,255,1,"inside_003_a.jpg","inside_032_a.jpg",1,2,85,1638,0,1,3,40,73,689,73,855,85,314,89,230,"Placebo","Cortisol",3,"Happy",3,"High",2,"Low",3,"Happy",2,"Low",1,"Low",3,1.4142135623731,0,-1,-1
"9001","b","tool",2,"tools_b_033.jpg",1,"inside_047_a.jpg",4,51,51,49,509,366,303,"tool",51,"old",2,5,79,2,1,"Conf_Old",26,1,89,409,1,"inside_047_a.jpg","inside_045_a.jpg",1,2,89,1586,1,1,4,5,79,204,73,1041,85,846,89,282,"Placebo","Cortisol",3,"Happy",3,"High",1,"Low",3,"Happy",2,"Low",1,"Low",4,1,0,-1,0
"9001","b","tool",2,"tools_b_035.jpg",1,"inside_005_a.jpg",1,49,50,49,739,472,383,"tool",4,"old",2,8,79,3,1,"Conf_Old",3,1,89,773,1,"inside_005_a.jpg","inside_052_a.jpg",4,3,79,1317,1,1,3,35,73,287,89,156,85,103,89,2,"Placebo","Cortisol",1,"Unhappy",2,"Low",1,"Low",1,"Unhappy",2,"Low",1,"Low",3,0,0,0,0
